0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2024年7月28日（日曜） 2回新潟2日,18,1,1,リプレーザ,牡6,58.0,幸 英明,0:56.8,２,,33.2,492(0),大根田 裕之,17
2024年7月28日（日曜） 1回札幌4日,1,7,12,コガネノソラ,牝3,51.0,丹内 祐次,1:47.4,,7865,34.8,454(+6),菊沢 隆徳,5
2024年7月28日（日曜） 1回札幌4日,2,1,1,ボンドガール,牝3,51.0,武 豊,1:47.4,アタマ,11111111,34.4,458(+6),手塚 貴久,2
2024年7月28日（日曜） 1回札幌4日,3,5,7,アルジーヌ,牝4,55.0,藤岡 佑介,1:47.5,クビ,3353,35.0,456(-6),中内田 充正,7
2024年7月28日（日曜） 1回札幌4日,4,8,13,ドゥアイズ,牝4,55.0,鮫島 克駿,1:47.5,ハナ,9987,34.7,474(+2),庄野 靖志,3
2024年7月28日（日曜） 1回札幌4日,5,4,6,コンクシェル,牝4,56.0,横山 武史,1:47.5,ハナ,1111,35.4,476(0),清水 久詞,6
2024年7月28日（日曜） 1回札幌4日,6,6,9,スタニングローズ,牝5,57.0,北村 友一,1:47.6,３／４,3322,35.3,492(+2),高野 友和,9
2024年7月28日（日曜） 1回札幌4日,7,3,3,イフェイオン,牝3,52.0,西村 淳也,1:47.7,３／４,9987,34.9,484(+4),杉山 佳明,4
2024年7月28日（日曜） 1回札幌4日,8,4,5,モズゴールドバレル,牝5,55.0,高杉 吏麒,1:47.7,アタマ,7567,35.1,466(0),藤岡 健一,12
2024年7月28日（日曜） 1回札幌4日,9,3,4,ラリュエル,牝5,55.0,佐々木 大輔,1:47.8,１／２,55810,35.0,434(+6),矢作 芳人,11
2024年7月28日（日曜） 1回札幌4日,10,2,2,ウンブライル,牝4,55.0,C.ルメール,1:47.9,１／２,11111111,34.9,478(+4),木村 哲也,1
2024年7月28日（日曜） 1回札幌4日,11,7,11,エリカヴィータ,牝5,56.0,池添 謙一,1:48.1,１,14141414,34.8,454(-10),国枝 栄,13
2024年7月28日（日曜） 1回札幌4日,12,8,14,モリアーナ,牝4,57.0,武藤 雅,1:48.1,ハナ,11111111,35.1,488(0),武藤 善則,8
2024年7月28日（日曜） 1回札幌4日,13,6,10,キタウイング,牝4,55.0,黛 弘人,1:49.0,５,6543,36.6,440(-4),小島 茂之,14
2024年7月28日（日曜） 1回札幌4日,14,5,8,ウインピクシス,牝5,55.0,横山 和生,1:49.7,４,2225,37.4,448(+4),上原 博之,10
2024年8月4日（日曜） 2回新潟4日,1,1,1,ミッキーファイト,牡3,57.0,戸崎 圭太,1:51.2,,3333,37.6,542(+2),田中 博康,1
2024年8月4日（日曜） 2回新潟4日,2,8,14,サトノフェニックス,牡3,57.0,和田 竜二,1:51.4,１,2222,37.9,490(前計不),西園 正都,11
2024年8月4日（日曜） 2回新潟4日,3,5,9,ミッキークレスト,牡3,57.0,坂井 瑠星,1:51.9,３,10965,37.7,504(0),大久保 龍志,6
2024年8月4日（日曜） 2回新潟4日,4,4,7,バロンドール,牡3,57.0,横山 典弘,1:52.1,１ 1/2,5433,38.4,536(前計不),松永 幹夫,10
2024年8月4日（日曜） 2回新潟4日,5,4,6,ハビレ,牡3,57.0,三浦 皇成,1:52.1,アタマ,111198,37.7,498(0),武井 亮,8
2024年8月4日（日曜） 2回新潟4日,6,3,5,ピュアキアン,牡3,57.0,吉田 豊,1:52.4,１ 1/2,3455,38.4,506(0),竹内 正洋,12
2024年8月4日（日曜） 2回新潟4日,7,3,4,ジーサイクロン,牡3,57.0,M.デムーロ,1:52.6,１ 1/4,14141212,37.6,482(+2),吉岡 辰弥,3
2024年8月4日（日曜） 2回新潟4日,8,6,11,ブルーサン,牡3,57.0,石橋 脩,1:52.9,１ 3/4,1111,39.5,510(+4),川村 禎彦,5
2024年8月4日（日曜） 2回新潟4日,9,5,8,ソニックスター,牡3,57.0,川田 将雅,1:53.3,２ 1/2,6867,39.1,554(+4),木村 哲也,2
2024年8月4日（日曜） 2回新潟4日,10,8,15,アラレタバシル,牡3,57.0,野中 悠太郎,1:53.6,２,13131413,38.4,438(-2),根本 康広,9
2024年8月4日（日曜） 2回新潟4日,11,7,13,ロジアデレード,牡3,57.0,内田 博幸,1:53.7,１／２,810910,39.3,492(+2),稲垣 幸雄,7
2024年8月4日（日曜） 2回新潟4日,12,7,12,サンライズソレイユ,牡3,57.0,C.ルメール,1:53.9,１ 1/4,11121214,38.8,506(+4),矢作 芳人,4
2024年8月4日（日曜） 2回新潟4日,13,6,10,メイショウフウドウ,牡3,57.0,西塚 洸二,1:54.7,５,871110,40.2,488(+6),藤原 英昭,13
2024年8月4日（日曜） 2回新潟4日,14,2,3,ノットイナフ,牡3,57.0,幸 英明,1:55.2,３ 1/2,14141515,39.1,462(-6),浜田 多実雄,15
2024年8月4日（日曜） 2回新潟4日,15,2,2,ハーバーライト,牡3,57.0,小沢 大仁,1:56.0,５,6468,41.9,536(+20),高橋 義忠,14
2024年8月4日（日曜） 1回札幌6日,1,6,9,ペイシャエス,牡5,58.0,横山 和生,1:44.0,,5344,36.7,500(0),小西 一男,5
2024年8月4日（日曜） 1回札幌6日,2,6,10,ドゥラエレーデ,牡4,57.0,武 豊,1:44.1,クビ,2222,37.0,522(前計不),池添 学,1
2024年8月4日（日曜） 1回札幌6日,3,7,12,テーオードレフォン,牡5,57.0,丸山 元気,1:44.3,１ 1/4,3333,37.1,496(0),梅田 智之,10
2024年8月4日（日曜） 1回札幌6日,4,5,8,シルトプレ,牡5,57.0,石川 倭,1:44.7,２ 1/2,14141110,36.4,472(-10),米川 昇,12
2024年8月4日（日曜） 1回札幌6日,5,5,7,ミトノオー,牡4,58.0,松山 弘平,1:44.8,３／４,1111,37.7,506(-12),牧 光二,3
2024年8月4日（日曜） 1回札幌6日,6,3,3,ヴィクティファルス,せん6,58.0,池添 謙一,1:44.9,クビ,1312108,36.8,480(-12),池添 学,11
2024年8月4日（日曜） 1回札幌6日,7,8,14,プロミストウォリア,牡7,58.0,西村 淳也,1:45.1,１ 1/2,5644,37.7,526(-4),野中 賢二,4
2024年8月4日（日曜） 1回札幌6日,8,3,4,ナチュラルハイ,牡4,57.0,永野 猛蔵,1:45.2,３／４,3346,37.8,466(-10),黒岩 陽一,2
2024年8月4日（日曜） 1回札幌6日,9,8,13,ベルダーイメル,牡7,57.0,富田 暁,1:45.3,１／２,9988,37.4,464(-4),本田 優,9
2024年8月4日（日曜） 1回札幌6日,10,1,1,フルム,牡5,57.0,水口 優也,1:45.3,クビ,7777,37.6,482(-12),浜田 多実雄,8
2024年8月4日（日曜） 1回札幌6日,11,7,11,タガノクリステル,牝5,55.0,古川 吉洋,1:45.6,１ 1/2,10111111,37.3,500(+6),長谷川 浩大,14
2024年8月4日（日曜） 1回札幌6日,12,4,6,サヴァ,牡6,57.0,岩田 康誠,1:45.8,１ 1/2,781113,37.6,530(-2),上村 洋行,6
2024年8月4日（日曜） 1回札幌6日,13,4,5,ホウオウアマゾン,牡6,57.0,菱田 裕二,1:46.1,１ 3/4,12131413,37.5,524(+6),矢作 芳人,13
2024年8月4日（日曜） 1回札幌6日,14,2,2,ユティタム,牡4,57.0,佐々木 大輔,1:46.5,２ 1/2,109812,38.5,514(-6),須貝 尚介,7
2024年8月11日（祝日・日曜） 2回中京2日,1,1,1,リフレーミング,牡6,57.0,川田 将雅,1:56.5,レコード,8888,34.1,466(-4),鮫島 一歩,1
2024年8月11日（祝日・日曜） 2回中京2日,2,7,10,コスタボニータ,牝5,56.0,坂井 瑠星,1:56.6,クビ,2222,35.2,476(-4),杉山 佳明,4
2024年8月11日（祝日・日曜） 2回中京2日,3,8,11,ディープモンスター,牡6,58.5,浜中 俊,1:56.7,３／４,6666,34.5,464(-4),池江 泰寿,2
2024年8月11日（祝日・日曜） 2回中京2日,4,5,5,ヴェローナシチー,牡5,54.0,団野 大成,1:56.8,１／２,5555,34.9,508(-12),佐々木 晶三,8
2024年8月11日（祝日・日曜） 2回中京2日,5,8,12,セントカメリア,牝5,53.0,幸 英明,1:56.8,クビ,11111010,34.1,454(+4),高野 友和,9
2024年8月11日（祝日・日曜） 2回中京2日,6,2,2,グランスラムアスク,牝5,52.0,永島 まなみ,1:56.9,１／２,6666,34.7,474(+6),矢作 芳人,10
2024年8月11日（祝日・日曜） 2回中京2日,7,3,3,レッドランメルト,牡5,56.0,吉田 豊,1:57.0,３／４,12121210,34.3,504(-12),国枝 栄,6
2024年8月11日（祝日・日曜） 2回中京2日,8,7,9,ファユエン,牝6,53.0,菊沢 一樹,1:57.2,１,9988,34.7,470(+6),勢司 和浩,5
2024年8月11日（祝日・日曜） 2回中京2日,9,6,7,シリウスコルト,牡3,54.0,西村 淳也,1:57.3,３／４,3333,35.6,478(0),宗像 義忠,3
2024年8月11日（祝日・日曜） 2回中京2日,10,4,4,メモリーレゾン,牝5,54.0,古川 吉洋,1:57.4,クビ,3433,35.7,456(-4),長谷川 浩大,7
2024年8月11日（祝日・日曜） 2回中京2日,11,5,6,テーオーシリウス,牡6,54.0,酒井 学,1:58.0,３ 1/2,1111,37.0,458(-12),奥村 豊,11
2024年8月11日（祝日・日曜） 2回中京2日,12,6,8,コスモカレンドゥラ,牡8,53.0,和田 竜二,1:58.1,１／２,10101010,35.4,478(+6),粕谷 昌央,12
2024年8月11日（祝日・日曜） 3回新潟2日,1,7,15,トゥードジボン,牡5,57.0,松山 弘平,1:32.9,,11,33.3,488(+2),四位 洋文,3
2024年8月11日（祝日・日曜） 3回新潟2日,2,7,14,ディオ,牡5,57.0,岩田 康誠,1:33.1,１ 1/2,44,33.2,490(-4),辻野 泰之,8
2024年8月11日（祝日・日曜） 3回新潟2日,3,3,6,ジュンブロッサム,牡5,57.0,戸崎 圭太,1:33.2,１／２,1616,32.5,468(-8),友道 康夫,1
2024年8月11日（祝日・日曜） 3回新潟2日,4,4,8,ロジリオン,牡3,54.0,永野 猛蔵,1:33.3,クビ,77,33.1,474(-4),古賀 慎明,5
2024年8月11日（祝日・日曜） 3回新潟2日,5,7,13,プレサージュリフト,牝5,55.0,C.ルメール,1:33.3,アタマ,77,33.2,482(-4),木村 哲也,2
2024年8月11日（祝日・日曜） 3回新潟2日,6,6,11,サンライズロナウド,牡5,57.0,横山 典弘,1:33.3,ハナ,1616,32.5,472(-1),安田 翔伍,11
2024年8月11日（祝日・日曜） 3回新潟2日,7,8,18,ラインベック,せん7,57.0,荻野 極,1:33.4,１,22,33.7,480(-8),友道 康夫,14
2024年8月11日（祝日・日曜） 3回新潟2日,8,6,12,アスクコンナモンダ,牡5,57.0,津村 明秀,1:33.5,クビ,1212,33.0,458(0),中内田 充正,10
2024年8月11日（祝日・日曜） 3回新潟2日,9,1,1,ディスペランツァ,牡3,55.0,M.デムーロ,1:33.5,アタマ,1414,32.8,514(-4),吉岡 辰弥,4
2024年8月11日（祝日・日曜） 3回新潟2日,10,3,5,メイショウシンタケ,牡6,57.0,泉谷 楓真,1:33.7,１ 1/4,1414,33.0,480(-4),千田 輝彦,12
2024年8月11日（祝日・日曜） 3回新潟2日,11,8,16,オニャンコポン,牡5,57.0,菅原 明良,1:33.7,アタマ,109,33.4,476(-10),小島 茂之,9
2024年8月11日（祝日・日曜） 3回新潟2日,12,4,7,タイムトゥヘヴン,牡6,57.0,柴田 善臣,1:33.8,クビ,1818,32.9,488(+4),戸田 博文,16
2024年8月11日（祝日・日曜） 3回新潟2日,13,2,4,サクラトゥジュール,牡7,58.0,佐々木 大輔,1:33.8,ハナ,22,34.0,512(-14),堀 宣行,6
2024年8月11日（祝日・日曜） 3回新潟2日,14,5,10,パラレルヴィジョン,牡5,58.0,三浦 皇成,1:34.2,２ 1/2,99,33.9,492(0),国枝 栄,7
2024年8月11日（祝日・日曜） 3回新潟2日,15,1,2,ダディーズビビッド,牡6,57.0,丸山 元気,1:34.2,クビ,66,34.1,498(-2),千田 輝彦,15
2024年8月11日（祝日・日曜） 3回新潟2日,16,2,3,コレペティトール,牡4,58.0,石川 裕紀人,1:34.4,１ 1/4,109,34.0,480(-2),中竹 和也,13
2024年8月11日（祝日・日曜） 3回新潟2日,17,5,9,グランデマーレ,牡7,57.0,田辺 裕信,1:34.5,１／２,1212,34.0,504(0),藤岡 健一,17
2024年8月11日（祝日・日曜） 3回新潟2日,18,8,17,ワールドウインズ,せん7,57.0,松岡 正海,1:35.0,２ 1/2,44,35.1,452(-6),笹田 和秀,18
2024年8月18日（日曜） 2回中京4日,1,1,1,ドロップオブライト,牝5,54.0,幸 英明,1:07.5,,33,33.6,440(+4),福永 祐一,6
2024年8月18日（日曜） 2回中京4日,2,3,6,スズハローム,牡4,56.0,鮫島 克駿,1:07.5,クビ,76,33.4,450(-2),牧田 和弥,3
2024年8月18日（日曜） 2回中京4日,3,3,5,グランテスト,牝4,52.0,坂井 瑠星,1:07.6,３／４,11,34.0,470(-6),今野 貞一,2
2024年8月18日（日曜） 2回中京4日,4,7,15,メイショウソラフネ,牡5,56.0,酒井 学,1:07.7,１／２,66,33.6,444(+2),石橋 守,16
2024年8月18日（日曜） 2回中京4日,5,4,7,ジャスティンスカイ,牡5,57.5,北村 友一,1:07.7,アタマ,1111,33.2,522(-16),友道 康夫,5
2024年8月18日（日曜） 2回中京4日,6,6,12,カンチェンジュンガ,牡4,55.0,斎藤 新,1:07.9,３／４,1415,33.1,486(0),庄野 靖志,8
2024年8月18日（日曜） 2回中京4日,7,1,2,キタノエクスプレス,牡6,55.0,国分 優作,1:08.0,１／２,88,33.7,504(-4),坂口 智康,1
2024年8月18日（日曜） 2回中京4日,8,2,4,スコールユニバンス,牝5,51.0,藤懸 貴志,1:08.0,ハナ,1414,33.4,458(+8),矢作 芳人,18
2024年8月18日（日曜） 2回中京4日,9,5,9,ブーケファロス,牡4,55.0,和田 竜二,1:08.0,クビ,1111,33.6,444(0),清水 英克,13
2024年8月18日（日曜） 2回中京4日,10,6,11,グレイトゲイナー,牡7,56.5,吉村 誠之助,1:08.1,１／２,22,34.4,470(-4),森 秀行,11
2024年8月18日（日曜） 2回中京4日,11,2,3,バースクライ,牝4,54.0,横山 和生,1:08.1,アタマ,1818,33.0,492(0),千田 輝彦,7
2024年8月18日（日曜） 2回中京4日,12,5,10,ヤクシマ,牡4,55.0,西塚 洸二,1:08.1,アタマ,1616,33.2,510(-10),寺島 良,17
2024年8月18日（日曜） 2回中京4日,13,7,14,レッドヒルシューズ,牝4,53.0,団野 大成,1:08.2,クビ,33,34.3,448(-4),武 英智,9
2024年8月18日（日曜） 2回中京4日,14,8,17,カリボール,牡8,56.0,杉原 誠人,1:08.2,アタマ,1616,33.3,484(-2),西村 真幸,14
2024年8月18日（日曜） 2回中京4日,15,7,13,ショウナンハクラク,牡5,56.0,小沢 大仁,1:08.2,クビ,1311,33.8,472(-2),松下 武士,12
2024年8月18日（日曜） 2回中京4日,16,4,8,サウンドビバーチェ,牝5,56.0,永島 まなみ,1:08.3,１／２,88,34.1,498(-8),高柳 大輔,10
2024年8月18日（日曜） 2回中京4日,17,8,16,アグリ,牡5,58.5,西村 淳也,1:08.5,１,88,34.3,494(前計不),杉山 晴紀,4
2024年8月18日（日曜） 2回中京4日,18,8,18,アネゴハダ,牝5,53.0,角田 大和,1:09.1,３ 1/2,33,35.2,460(+8),佐々木 晶三,15
2024年8月18日（日曜） 2回札幌4日,1,8,12,ノースブリッジ,牡6,58.0,岩田 康誠,1:59.6,,2222,35.0,502(+1),奥村 武,5
2024年8月18日（日曜） 2回札幌4日,2,2,2,ジオグリフ,牡5,58.0,横山 武史,1:59.9,１ 3/4,3333,35.0,512(+2),木村 哲也,3
2024年8月18日（日曜） 2回札幌4日,3,7,9,ステラヴェローチェ,牡6,58.0,横山 典弘,2:00.0,１,6665,34.9,508(+2),須貝 尚介,4
2024年8月18日（日曜） 2回札幌4日,4,8,11,プログノーシス,牡6,58.0,川田 将雅,2:00.1,クビ,1110109,34.4,478(-6),中内田 充正,1
2024年8月18日（日曜） 2回札幌4日,5,4,4,シャフリヤール,牡6,58.0,武 豊,2:00.2,１,5366,35.1,464(前計不),藤原 英昭,2
2024年8月18日（日曜） 2回札幌4日,6,5,6,トップナイフ,牡4,58.0,田辺 裕信,2:00.4,３／４,8886,35.1,488(+8),昆 貢,7
2024年8月18日（日曜） 2回札幌4日,7,6,8,アウスヴァール,せん6,58.0,古川 吉洋,2:00.4,クビ,1111,36.3,494(0),昆 貢,9
2024年8月18日（日曜） 2回札幌4日,8,5,5,チャックネイト,せん6,58.0,佐々木 大輔,2:00.5,クビ,6634,35.6,470(-6),堀 宣行,8
2024年8月18日（日曜） 2回札幌4日,9,7,10,モズゴールドバレル,牝5,56.0,池添 謙一,2:00.7,１ 1/4,8889,35.4,470(+4),藤岡 健一,10
2024年8月18日（日曜） 2回札幌4日,10,1,1,ドゥラエレーデ,牡4,58.0,藤岡 佑介,2:01.0,１ 3/4,10101011,35.4,524(+2),池添 学,6
2024年8月18日（日曜） 2回札幌4日,11,6,7,ホウオウアマゾン,牡6,58.0,菱田 裕二,2:01.8,５,3336,37.0,524(0),矢作 芳人,11
2024年8月18日（日曜） 2回札幌4日,除外,3,3,ボッケリーニ,牡8,58.0,浜中 俊,,,,,474(0),池江 泰寿,
2024年8月24日（土曜） 2回中京5日,1,5,5,ロスコフ,牡6,60.0,草野 太郎,3:33.5,,2221,12.9,504(+2),久保田 貴士,1
2024年8月24日（土曜） 2回中京5日,2,6,6,ニューツーリズム,せん8,60.0,伴 啓太,3:34.3,５,1112,13.0,510(-8),黒岩 陽一,4
2024年8月24日（土曜） 2回中京5日,3,4,4,メイショウハチク,せん10,60.0,森 一馬,3:40.4,大差,5555,13.4,470(-12),安達 昭夫,5
2024年8月24日（土曜） 2回中京5日,4,1,1,ヴィジュネル,牡6,60.0,中村 将之,3:41.2,５,4444,13.4,482(-4),渡辺 薫彦,2
2024年8月24日（土曜） 2回中京5日,中止,3,3,トゥルボー,牡8,60.0,石神 深一,,,2233,,518(+4),小笠 倫弘,3
2024年8月24日（土曜） 2回中京5日,取消,2,2,ホッコーメヴィウス,せん8,60.0,小牧 加矢太,,,,,,清水 久詞,
2024年8月25日（日曜） 3回新潟6日,1,7,9,トータルクラリティ,牡2,55.0,北村 友一,1:34.2,,34,34.0,462(+8),池添 学,6
2024年8月25日（日曜） 3回新潟6日,2,6,6,コートアリシアン,牝2,55.0,菅原 明良,1:34.3,１／２,55,33.9,434(-4),伊藤 大士,1
2024年8月25日（日曜） 3回新潟6日,3,8,10,プロクレイア,牝2,55.0,津村 明秀,1:34.8,３,1010,34.0,462(+6),小林 真也,5
2024年8月25日（日曜） 3回新潟6日,4,7,8,マジカルフェアリー,牝2,55.0,和田 竜二,1:34.8,クビ,88,34.1,442(+10),寺島 良,7
2024年8月25日（日曜） 3回新潟6日,5,1,1,ジョリーレーヌ,牝2,55.0,石川 裕紀人,1:35.0,３／４,88,34.4,424(+2),大竹 正博,4
2024年8月25日（日曜） 3回新潟6日,6,3,3,スターウェーブ,牡2,55.0,三浦 皇成,1:35.3,１ 3/4,55,35.0,474(+2),武井 亮,3
2024年8月25日（日曜） 3回新潟6日,7,2,2,スリールミニョン,牝2,55.0,永島 まなみ,1:35.4,１／２,33,35.3,434(+2),高橋 康之,10
2024年8月25日（日曜） 3回新潟6日,8,8,11,キタノクニカラ,牝2,55.0,杉原 誠人,1:35.5,３／４,1110,34.7,400(0),小島 茂之,9
2024年8月25日（日曜） 3回新潟6日,9,4,4,シンフォーエバー,牡2,55.0,岩田 康誠,1:35.5,クビ,11,35.8,496(+2),森 秀行,2
2024年8月25日（日曜） 3回新潟6日,10,6,7,ケイテンアイジン,牡2,55.0,丸山 元気,1:35.5,クビ,22,35.5,480(+4),谷 潔,8
2024年8月25日（日曜） 3回新潟6日,11,5,5,モジャーリオ,牡2,55.0,斎藤 新,1:35.7,３／４,55,35.4,454(+6),斎藤 誠,11
2024年8月25日（日曜） 2回札幌6日,1,5,10,サトノレーヴ,牡5,57.0,D.レーン,1:07.9,,43,34.0,548(+16),堀 宣行,2
2024年8月25日（日曜） 2回札幌6日,2,3,6,エイシンスポッター,牡5,57.0,J.モレイラ,1:08.2,１ 1/2,88,33.9,500(+2),吉村 圭司,8
2024年8月25日（日曜） 2回札幌6日,3,1,1,オオバンブルマイ,牡4,57.0,武 豊,1:08.2,ハナ,1416,33.2,448(+3),吉村 圭司,7
2024年8月25日（日曜） 2回札幌6日,4,2,4,モリノドリーム,牝5,55.0,C.ルメール,1:08.2,クビ,1111,33.8,492(+2),鹿戸 雄一,4
2024年8月25日（日曜） 2回札幌6日,5,1,2,ナムラクレア,牝5,55.0,浜中 俊,1:08.3,クビ,55,34.2,476(+6),長谷川 浩大,1
2024年8月25日（日曜） 2回札幌6日,6,6,12,ビッグシーザー,牡4,57.0,坂井 瑠星,1:08.3,クビ,23,34.5,516(0),西園 正都,5
2024年8月25日（日曜） 2回札幌6日,7,7,14,ダノンマッキンリー,牡3,55.0,戸崎 圭太,1:08.5,１,88,34.2,468(-4),藤原 英昭,9
2024年8月25日（日曜） 2回札幌6日,8,6,11,シュバルツカイザー,せん6,57.0,大野 拓弥,1:08.5,アタマ,1413,33.6,492(-4),大竹 正博,15
2024年8月25日（日曜） 2回札幌6日,9,7,13,ジュビリーヘッド,牡7,57.0,C.ホー,1:08.6,クビ,1213,33.9,476(+2),西園 翔太,16
2024年8月25日（日曜） 2回札幌6日,10,2,3,プルパレイ,せん5,57.0,佐々木 大輔,1:08.6,クビ,77,34.4,496(-2),須貝 尚介,11
2024年8月25日（日曜） 2回札幌6日,11,5,9,エトヴプレ,牝3,53.0,藤岡 佑介,1:08.7,クビ,21,35.0,476(+14),藤岡 健一,3
2024年8月25日（日曜） 2回札幌6日,12,4,8,ゾンニッヒ,牡6,57.0,川田 将雅,1:08.9,１ 1/4,1211,34.3,486(+4),池江 泰寿,6
2024年8月25日（日曜） 2回札幌6日,13,4,7,マテンロウオリオン,牡5,57.0,横山 典弘,1:08.9,クビ,1413,34.0,492(-4),昆 貢,14
2024年8月25日（日曜） 2回札幌6日,14,8,16,セッション,牡4,57.0,K.ティータン,1:09.0,１／２,12,35.4,522(+8),斉藤 崇史,10
2024年8月25日（日曜） 2回札幌6日,15,8,15,オタルエバー,牡5,57.0,松山 弘平,1:09.3,２,55,35.2,500(+10),中竹 和也,13
2024年8月25日（日曜） 2回札幌6日,16,3,5,シナモンスティック,牝5,55.0,丹内 祐次,1:10.0,４,88,35.7,484(+6),宗像 義忠,12
2024年8月31日（土曜） 2回札幌7日,1,2,2,マジックサンズ,牡2,55.0,佐々木 大輔,1:50.3,,6662,36.6,500(-2),須貝 尚介,3
